Age,AnnualSalary,Attrition,Department,EmployeeID,EngagementScore,JobRole,JobSatisfaction,OverTime,PerformanceRating,TenureYears,WorkLifeBalance,WorkMode,YearsSinceLastPromotion,CandidateID,HireSource,TimeToHireDays,HireDate,NameMatchScore,MatchStatus,TicketCount,EscalatedTickets,AvgResolveDays
33,51809,No,Engineering,1220,2,IT Support,3,No,2,5.9,3,On-site,0.4,10220,Employee Referral,49,2024-05-26,1.0,OK,5,1,2.6
35,89053,Yes,News & Content,1221,1,Reporter,2,No,3,5.8,3,On-site,0.4,10221,Indeed,33,2024-06-13,1.0,OK,7,0,1.4285714285714286
31,75747,No,Finance,1222,2,Finance Manager,4,No,3,3.9,3,Hybrid,1.4,10222,Employee Referral,54,2020-07-13,1.0,OK,0,0,0.0
21,102102,No,Sales,1223,4,Sales Coordinator,1,No,4,1.0,3,Hybrid,1.0,10223,Employee Referral,42,2021-03-06,1.0,OK,4,0,1.5
37,70247,No,Human Resources,1224,3,HR Manager,2,No,4,0.6,4,Remote,0.6,10224,Employee Referral,31,2023-03-13,1.0,OK,3,1,1.0
49,86102,No,Engineering,1225,1,Broadcast Engineer,3,No,3,8.1,4,On-site,1.1,10225,Indeed,24,2025-09-10,1.0,OK,2,0,1.5
26,74632,No,Finance,1226,3,Accountant,2,Yes,4,3.4,2,Hybrid,2.6,10226,Recruiter Sourced,19,2023-04-18,1.0,OK,6,2,3.5
38,68094,Yes,Sales,1227,1,Account Executive,4,No,3,1.0,1,Remote,0.4,10227,Career Site,32,2019-10-02,1.0,OK,5,1,1.4
33,58816,Yes,Finance,1228,2,Accountant,2,Yes,3,13.0,4,Hybrid,1.6,10228,Employee Referral,22,2023-02-24,1.0,OK,8,1,2.5
33,104117,Yes,Sales,1229,2,Account Executive,2,No,3,8.5,1,Hybrid,1.1,10229,LinkedIn,23,2018-08-07,1.0,OK,14,3,3.5
29,42753,Yes,Sales,1230,1,Sales Coordinator,1,Yes,3,9.0,2,Hybrid,1.2,10230,LinkedIn,38,2026-05-27,1.0,OK,9,1,5.666666666666667
47,69937,No,Sales,1231,3,Sales Coordinator,3,No,3,2.8,2,Hybrid,0.5,10231,LinkedIn,16,2018-11-18,1.0,OK,2,0,1.5
46,70929,No,Engineering,1232,3,IT Support,3,No,3,2.5,4,Hybrid,0.7,10232,Career Site,13,2022-04-29,1.0,OK,0,0,0.0
36,87586,Yes,News & Content,1233,4,Editor,2,No,3,7.0,4,Hybrid,5.1,10233,Recruiter Sourced,35,2024-09-15,1.0,OK,8,1,2.75
54,73548,No,Engineering,1234,3,Broadcast Engineer,3,No,3,1.3,2,On-site,1.3,10234,LinkedIn,41,2018-10-30,1.0,OK,1,0,2.0
41,97221,No,Engineering,1235,3,Systems Engineer,2,No,3,1.2,4,On-site,0.9,10235,Career Site,39,2022-10-22,1.0,OK,5,1,4.2
56,82585,No,News & Content,1236,4,Reporter,3,Yes,3,6.3,3,Hybrid,1.1,10236,LinkedIn,13,2022-05-24,1.0,OK,13,1,1.6923076923076923
56,69986,No,Human Resources,1237,2,HR Manager,4,No,3,1.7,4,Hybrid,1.7,10237,Career Site,24,2024-12-10,1.0,OK,4,0,0.25
43,74004,No,Sales,1238,4,Sales Manager,2,No,4,2.1,4,Hybrid,0.9,10238,Recruiter Sourced,26,2025-02-16,1.0,OK,8,1,3.25
32,34000,No,Sales,1239,3,Sales Coordinator,3,No,2,1.7,4,On-site,1.7,10239,Employee Referral,14,2022-03-07,1.0,OK,3,0,4.0
52,60054,Yes,News & Content,1240,2,Photojournalist,2,Yes,3,10.4,4,Remote,3.5,10240,Employee Referral,34,2020-06-25,1.0,OK,8,0,3.0
31,92837,No,Sales,1241,3,Sales Coordinator,4,Yes,3,2.1,2,Hybrid,2.1,10241,Employee Referral,36,2023-01-10,1.0,OK,1,0,0.0
36,55584,No,News & Content,1242,2,Photojournalist,3,No,4,3.4,4,Hybrid,3.4,10242,LinkedIn,31,2018-08-29,1.0,OK,2,0,3.5
36,46979,No,Human Resources,1243,3,HR Manager,3,Yes,3,14.9,3,Hybrid,1.0,10243,University Recruiting,13,2024-05-31,1.0,OK,3,1,1.0
25,69363,No,Engineering,1244,3,IT Support,1,No,3,5.0,2,Hybrid,0.2,10244,Indeed,59,2026-02-27,1.0,OK,3,1,0.6666666666666666
42,87110,No,News & Content,1245,3,Producer,4,No,3,9.6,4,Hybrid,0.2,10245,Indeed,23,2019-08-15,1.0,OK,1,1,1.0
45,93549,Yes,News & Content,1246,3,Producer,4,No,4,2.3,1,On-site,2.3,10246,LinkedIn,46,2020-12-04,1.0,OK,7,0,1.5714285714285714
39,45238,No,Sales,1247,3,Sales Manager,1,No,3,4.0,4,Hybrid,0.3,10247,Recruiter Sourced,52,2023-09-28,1.0,OK,3,1,0.0
45,36784,Yes,News & Content,1248,4,Photojournalist,3,No,3,7.4,1,Remote,6.8,10248,LinkedIn,28,2019-04-15,1.0,OK,6,1,1.6666666666666667
28,108830,No,News & Content,1249,4,Producer,3,No,3,0.5,4,Hybrid,0.5,10249,Indeed,39,2022-05-25,1.0,OK,4,0,2.0
32,137324,No,Sales,1250,3,Sales Coordinator,1,Yes,3,10.4,2,Hybrid,1.5,10250,Employee Referral,16,2020-12-30,1.0,OK,5,0,3.6
28,44315,Yes,News & Content,1251,4,Editor,4,No,3,4.8,3,On-site,4.2,10251,LinkedIn,29,2024-03-09,1.0,OK,2,0,0.5
56,50137,No,News & Content,1252,3,Photojournalist,3,No,2,8.9,3,Remote,1.0,10252,Employee Referral,39,2025-06-03,1.0,OK,3,0,3.0
38,56061,Yes,Sales,1253,4,Sales Coordinator,1,Yes,3,0.2,4,Remote,0.2,10253,Employee Referral,34,2024-07-15,1.0,OK,6,0,4.666666666666667
37,54187,No,News & Content,1254,2,Editor,2,No,3,17.0,2,On-site,1.4,10254,LinkedIn,43,2018-10-03,1.0,OK,4,2,3.75
38,101889,No,Sales,1255,3,Sales Manager,1,Yes,4,5.9,3,Remote,0.3,10255,Recruiter Sourced,27,2022-03-14,1.0,OK,5,1,1.0
31,77758,No,Finance,1256,4,Finance Manager,2,No,3,9.5,3,Hybrid,0.2,10256,Career Site,46,2024-09-25,1.0,OK,5,0,2.8
48,85918,No,News & Content,1257,2,Editor,3,No,3,5.2,4,Hybrid,0.8,10257,Career Site,21,2025-07-21,1.0,OK,4,0,0.5
45,63325,No,Finance,1258,2,Finance Manager,2,No,3,1.7,3,On-site,0.9,10258,Recruiter Sourced,39,2021-10-20,1.0,OK,5,2,3.2
37,50387,No,News & Content,1259,3,Photojournalist,1,No,3,3.6,2,On-site,2.4,10259,Indeed,26,2024-11-16,1.0,OK,5,1,3.4
47,74211,No,Engineering,1260,4,Systems Engineer,3,No,2,0.1,2,Remote,0.1,10260,Employee Referral,12,2021-07-10,1.0,OK,2,0,0.0
26,111588,No,News & Content,1261,3,Reporter,4,No,3,6.0,3,On-site,0.5,10261,Employee Referral,42,2022-04-10,1.0,OK,4,1,2.25
42,57739,Yes,News & Content,1262,4,Reporter,4,Yes,3,3.6,1,Remote,1.7,10262,Employee Referral,7,2023-08-17,1.0,OK,10,2,2.7
23,75396,No,News & Content,1263,3,Photojournalist,1,No,3,3.0,3,Hybrid,1.6,10263,University Recruiting,24,2025-06-11,1.0,OK,2,0,1.0
32,72749,Yes,Sales,1264,3,Account Executive,1,Yes,2,0.1,3,Hybrid,0.1,10264,LinkedIn,20,2019-02-15,1.0,OK,2,0,1.5
41,82223,No,Finance,1265,4,Accountant,3,No,2,5.8,3,Remote,1.3,10265,Employee Referral,49,2025-09-15,1.0,OK,0,0,0.0
45,108940,Yes,News & Content,1266,4,Producer,1,No,3,0.1,3,Hybrid,0.1,10266,Recruiter Sourced,44,2021-03-22,1.0,OK,4,0,2.0
35,69757,No,News & Content,1267,3,Editor,4,Yes,3,8.0,3,Remote,3.1,10267,LinkedIn,20,2018-10-27,1.0,OK,11,2,2.090909090909091
43,94720,No,Human Resources,1268,2,HR Generalist,4,No,3,3.1,2,Hybrid,0.0,10268,Career Site,18,2021-12-19,1.0,OK,3,0,2.0
42,56908,No,Sales,1269,2,Account Executive,2,No,2,5.5,3,On-site,1.1,10269,Recruiter Sourced,28,2020-09-19,1.0,OK,9,0,3.888888888888889
39,119871,No,News & Content,1270,3,Photojournalist,4,Yes,3,5.7,4,Hybrid,1.0,10270,Recruiter Sourced,19,2026-02-16,1.0,OK,8,2,3.375
51,86141,No,News & Content,1271,3,Editor,4,No,3,1.8,3,Hybrid,1.8,10271,Recruiter Sourced,52,2022-11-24,1.0,OK,2,0,12.0
38,34000,No,Finance,1272,3,Finance Manager,4,No,3,6.7,3,Hybrid,3.6,10272,Career Site,11,2024-11-30,1.0,OK,2,1,5.0
44,43549,Yes,News & Content,1273,4,Reporter,1,Yes,3,1.1,2,Hybrid,0.7,10273,Employee Referral,57,2024-11-10,1.0,OK,6,2,2.6666666666666665
27,65790,No,Sales,1274,3,Sales Manager,2,No,3,1.5,3,Remote,1.0,10274,Employee Referral,38,2019-03-17,1.0,OK,5,0,1.8
31,83974,Yes,News & Content,1275,3,Producer,1,Yes,3,4.4,3,On-site,4.4,10275,Career Site,41,2025-08-09,1.0,OK,6,0,2.3333333333333335
33,50016,No,Finance,1276,3,Accountant,4,No,4,0.8,4,Hybrid,0.8,10276,Employee Referral,35,2024-06-11,1.0,OK,1,1,0.0
42,119538,No,Sales,1277,2,Sales Coordinator,2,No,3,3.4,2,Hybrid,3.0,10277,Employee Referral,13,2018-12-31,1.0,OK,7,1,0.8571428571428571
37,34000,No,Sales,1278,4,Sales Manager,3,No,3,4.1,1,Hybrid,3.7,10278,Career Site,44,2026-02-14,1.0,OK,2,0,0.0
51,107505,No,News & Content,1279,1,News Director,3,No,3,7.3,3,Hybrid,0.5,10279,Career Site,34,2023-12-16,1.0,OK,9,2,2.5555555555555554
50,60654,Yes,Sales,1280,2,Sales Coordinator,1,No,3,0.9,2,Hybrid,0.9,10280,Indeed,21,2025-08-30,1.0,OK,7,0,2.4285714285714284
24,88997,No,Finance,1281,3,Accountant,2,Yes,3,2.8,2,On-site,2.8,10281,LinkedIn,48,2019-06-13,1.0,OK,3,0,3.0
29,89617,No,Human Resources,1282,4,HR Manager,3,No,3,8.0,3,Hybrid,2.8,10282,LinkedIn,46,2021-06-26,1.0,OK,2,1,0.5
29,80059,No,Engineering,1283,4,IT Support,4,No,3,6.6,3,On-site,1.0,10283,University Recruiting,48,2023-07-07,1.0,OK,0,0,0.0
28,97410,No,Sales,1284,2,Sales Coordinator,4,No,3,8.0,3,Hybrid,1.3,10284,Recruiter Sourced,46,2021-06-26,1.0,OK,3,0,2.0
39,35099,No,Sales,1285,3,Sales Manager,3,No,3,2.7,4,On-site,2.2,10285,LinkedIn,27,2019-12-18,1.0,OK,1,0,5.0
54,53875,Yes,News & Content,1286,1,Producer,2,No,3,7.1,3,Hybrid,3.7,10286,LinkedIn,41,2023-01-11,1.0,OK,8,2,2.125
30,91980,No,Finance,1287,4,Finance Manager,3,No,3,3.1,3,Hybrid,3.1,10287,LinkedIn,47,2019-02-04,1.0,OK,3,0,0.6666666666666666
51,65331,No,Finance,1288,4,Accountant,3,No,3,2.6,3,On-site,1.7,10288,Indeed,46,2024-03-26,1.0,OK,2,0,0.0
37,44246,Yes,Sales,1289,2,Account Executive,2,Yes,3,1.3,2,On-site,1.3,10289,University Recruiting,7,2020-03-13,1.0,OK,8,2,2.5
44,82808,No,Finance,1290,3,Accountant,2,No,3,0.3,2,Hybrid,0.2,10290,Employee Referral,33,2026-05-30,1.0,OK,4,0,2.5
21,58131,No,Sales,1291,4,Sales Manager,3,No,3,1.0,3,On-site,1.0,10291,Career Site,24,2020-06-20,1.0,OK,2,0,0.5
39,34000,Yes,News & Content,1292,3,Photojournalist,4,Yes,3,0.1,4,Hybrid,0.1,10292,Employee Referral,52,2019-06-20,1.0,OK,4,1,2.75
31,76867,No,News & Content,1293,3,Photojournalist,3,No,3,2.8,1,On-site,1.0,10293,Recruiter Sourced,33,2022-05-22,1.0,OK,4,1,2.5
32,81288,No,News & Content,1294,3,News Director,2,No,4,2.0,4,On-site,0.4,10294,Employee Referral,39,2026-01-27,1.0,OK,7,1,3.4285714285714284
39,34000,Yes,News & Content,1295,3,Producer,3,Yes,4,2.9,4,On-site,0.7,10295,Career Site,36,2023-03-15,1.0,OK,2,0,2.0
47,79059,Yes,News & Content,1296,2,News Director,2,No,2,2.9,3,On-site,1.3,10296,University Recruiting,51,2026-03-26,1.0,OK,6,1,2.5
36,61733,No,News & Content,1297,2,Reporter,4,No,3,5.3,4,Hybrid,5.2,10297,Employee Referral,57,2020-03-28,1.0,OK,7,4,3.142857142857143
25,67835,No,News & Content,1298,4,News Director,3,No,3,5.0,3,Hybrid,1.3,10298,Recruiter Sourced,34,2024-07-08,1.0,OK,3,1,2.3333333333333335
26,34000,Yes,News & Content,1299,3,Producer,3,Yes,2,5.1,3,Hybrid,3.2,10299,Employee Referral,37,2020-05-12,1.0,OK,7,2,1.7142857142857142
63,78641,No,Human Resources,1300,3,HR Manager,3,No,4,3.6,4,Remote,3.3,10300,LinkedIn,52,2021-05-19,1.0,OK,8,1,0.875
28,68736,No,News & Content,1301,3,News Director,4,No,3,5.9,2,Hybrid,4.2,10301,Employee Referral,19,2020-09-12,1.0,OK,2,1,3.0
38,95929,No,Finance,1302,2,Financial Analyst,2,No,3,4.6,4,Hybrid,0.4,10302,Recruiter Sourced,20,2024-01-01,1.0,OK,7,0,2.0
43,48255,Yes,Engineering,1303,2,IT Support,4,No,3,0.7,4,Hybrid,0.7,10303,Career Site,25,2020-10-10,1.0,OK,3,0,7.666666666666667
30,40972,No,News & Content,1304,4,Reporter,3,Yes,4,5.7,2,Remote,2.1,10304,Indeed,44,2019-01-25,1.0,OK,8,2,2.125
45,128537,No,News & Content,1305,4,Producer,4,No,3,4.5,3,Hybrid,2.2,10305,Indeed,34,2021-04-27,1.0,OK,4,1,1.75
37,50166,Yes,Sales,1306,1,Sales Coordinator,2,Yes,3,0.7,4,On-site,0.1,10306,LinkedIn,25,2022-06-13,1.0,OK,8,1,1.75
33,84699,No,Human Resources,1307,4,HR Manager,1,No,3,5.6,1,Remote,1.5,10307,LinkedIn,50,2022-10-09,1.0,OK,8,1,2.25
27,84882,No,News & Content,1308,3,Photojournalist,4,No,4,6.5,4,On-site,2.0,10308,LinkedIn,14,2019-07-17,1.0,OK,4,0,1.75
53,73114,Yes,News & Content,1309,3,Editor,1,Yes,3,5.5,4,Hybrid,4.2,10309,Career Site,25,2024-03-28,1.0,OK,6,1,1.1666666666666667
27,75769,No,Finance,1310,2,Finance Manager,3,Yes,4,7.0,3,On-site,1.1,10310,Career Site,32,2023-12-27,1.0,OK,12,5,3.3333333333333335
44,83407,No,Sales,1311,3,Sales Coordinator,2,No,3,3.5,3,Remote,0.6,10311,LinkedIn,57,2022-10-28,1.0,OK,4,1,3.0
32,105103,No,Engineering,1312,2,IT Support,3,No,3,1.9,2,On-site,0.2,10312,LinkedIn,25,2020-11-23,1.0,OK,2,0,5.5
32,125739,No,News & Content,1313,3,News Director,2,No,3,1.8,1,On-site,1.8,10313,Employee Referral,41,2023-07-12,1.0,OK,10,2,2.1
28,41499,No,Human Resources,1314,3,HR Manager,3,No,3,8.0,3,Hybrid,0.0,10314,Career Site,32,2024-12-16,1.0,OK,2,0,1.0
52,81599,No,Engineering,1315,2,Systems Engineer,4,Yes,3,3.1,4,Hybrid,0.2,10315,Career Site,18,2026-02-14,1.0,OK,1,0,6.0
22,108226,Yes,Engineering,1316,3,Systems Engineer,1,Yes,3,0.1,3,On-site,0.1,10316,LinkedIn,40,2025-01-11,1.0,OK,1,0,7.0
37,34000,Yes,News & Content,1317,4,News Director,2,Yes,3,8.6,2,Remote,0.4,10317,Career Site,30,2026-02-01,1.0,OK,5,2,4.6
21,34000,Yes,Sales,1318,2,Sales Manager,4,No,2,1.0,2,On-site,0.4,10318,LinkedIn,27,2019-01-31,1.0,OK,8,3,2.25
60,57867,No,News & Content,1319,4,Photojournalist,2,No,3,8.5,2,Hybrid,1.2,10319,LinkedIn,16,2025-09-11,1.0,OK,3,0,2.0
32,63687,Yes,News & Content,1320,4,Photojournalist,1,Yes,3,2.1,3,On-site,1.8,10320,University Recruiting,35,2022-03-22,1.0,OK,5,0,1.2
36,34000,No,News & Content,1321,4,Photojournalist,3,No,3,2.0,4,On-site,2.0,10321,Employee Referral,53,2019-03-15,1.0,OK,2,0,2.0
38,76644,No,Human Resources,1322,4,HR Manager,4,No,3,0.4,2,Hybrid,0.4,10322,Career Site,26,2025-09-28,1.0,OK,3,1,2.3333333333333335
43,116853,Yes,News & Content,1323,3,News Director,2,No,3,1.2,3,Hybrid,1.2,10323,LinkedIn,19,2020-11-12,1.0,OK,9,3,3.111111111111111
24,54983,No,News & Content,1324,2,News Director,3,No,4,4.0,3,On-site,1.9,10324,Employee Referral,12,2026-03-19,1.0,OK,1,0,3.0
55,109910,No,News & Content,1325,1,Reporter,4,No,4,5.7,3,On-site,5.3,10325,Employee Referral,11,2019-06-08,1.0,OK,3,0,0.6666666666666666
29,95739,No,Sales,1326,1,Account Executive,1,No,3,2.5,4,On-site,0.7,10326,LinkedIn,32,2020-10-07,1.0,OK,8,0,0.75
42,88814,No,News & Content,1327,2,Producer,3,No,3,3.3,4,Remote,2.4,10327,Career Site,35,2024-02-19,1.0,OK,2,0,10.5
46,84276,Yes,News & Content,1328,4,Photojournalist,4,Yes,3,0.5,4,Hybrid,0.5,10328,Employee Referral,39,2022-07-13,1.0,OK,3,0,2.0
41,85148,Yes,News & Content,1329,1,News Director,4,Yes,3,1.8,4,On-site,0.0,10329,Employee Referral,32,2025-07-23,1.0,OK,6,1,2.1666666666666665
39,62669,No,Engineering,1330,2,Systems Engineer,1,No,3,13.8,3,Hybrid,1.3,10330,Employee Referral,36,2022-09-22,1.0,OK,7,1,1.2857142857142858
36,111449,Yes,Human Resources,1331,2,HR Manager,4,No,4,0.7,4,Hybrid,0.7,10331,Indeed,53,2023-07-30,1.0,OK,2,0,4.5
41,84052,No,News & Content,1332,3,Producer,3,No,3,1.2,1,Remote,1.2,10332,Employee Referral,50,2020-11-26,1.0,OK,9,1,3.2222222222222223
25,80559,No,News & Content,1333,4,Producer,4,Yes,3,4.9,4,Remote,4.6,10333,Employee Referral,49,2026-04-26,1.0,OK,6,1,1.6666666666666667
36,85876,No,News & Content,1334,3,Reporter,4,No,3,1.3,3,On-site,1.3,10334,Indeed,47,2022-11-22,1.0,OK,0,0,0.0
37,89802,No,News & Content,1335,3,News Director,4,No,2,5.4,3,Hybrid,1.3,10335,LinkedIn,42,2019-08-13,1.0,OK,4,1,0.0
42,51892,Yes,Sales,1336,4,Sales Manager,1,Yes,3,10.9,4,Hybrid,0.5,10336,Recruiter Sourced,14,2021-05-02,1.0,OK,7,1,1.1428571428571428
32,54192,No,Sales,1337,4,Account Executive,4,No,4,11.4,4,Hybrid,3.2,10337,University Recruiting,31,2022-02-09,1.0,OK,4,0,3.25
31,34000,Yes,Finance,1338,3,Accountant,2,Yes,4,1.4,4,On-site,1.2,10338,Indeed,37,2023-09-19,1.0,OK,4,1,2.0
27,77729,No,Engineering,1339,3,Broadcast Engineer,3,No,2,2.0,1,On-site,0.7,10339,Career Site,22,2020-11-21,1.0,OK,6,1,3.3333333333333335
40,62626,No,Sales,1340,2,Sales Manager,3,Yes,3,4.4,3,On-site,0.1,10340,Employee Referral,56,2019-01-23,1.0,OK,3,2,3.0
47,61710,Yes,Sales,1341,3,Sales Manager,1,Yes,3,7.8,3,Hybrid,7.8,10341,Indeed,29,2025-07-14,1.0,OK,6,1,4.5
25,34000,No,Engineering,1342,3,Systems Engineer,3,No,3,3.1,4,Remote,3.1,10342,University Recruiting,12,2020-06-01,1.0,OK,1,1,1.0
37,107535,No,News & Content,1343,4,News Director,3,Yes,3,4.4,2,Remote,0.0,10343,LinkedIn,28,2026-02-20,1.0,OK,3,1,1.0
31,90956,No,Finance,1344,4,Financial Analyst,4,No,4,5.6,4,Hybrid,1.3,10344,Career Site,39,2023-09-19,1.0,OK,0,0,0.0
35,83910,No,Sales,1345,2,Account Executive,3,Yes,3,2.1,4,On-site,0.1,10345,University Recruiting,22,2021-11-07,1.0,OK,3,0,3.3333333333333335
42,86370,No,Finance,1346,3,Finance Manager,4,No,4,2.8,3,On-site,0.3,10346,Career Site,32,2021-04-20,1.0,OK,4,0,6.5
36,64495,No,Sales,1347,3,Sales Coordinator,4,No,2,3.8,4,Hybrid,0.4,10347,Recruiter Sourced,13,2023-09-23,1.0,OK,2,0,0.0
50,78964,No,News & Content,1348,1,News Director,3,Yes,3,1.9,3,On-site,1.9,10348,LinkedIn,28,2021-03-03,1.0,OK,2,1,0.5
41,36142,Yes,News & Content,1349,1,Photojournalist,2,No,3,6.1,3,On-site,0.4,10349,Career Site,34,2023-04-22,1.0,OK,15,0,2.533333333333333
49,88258,Yes,Sales,1350,1,Sales Manager,2,No,3,11.7,2,Hybrid,6.9,10350,Indeed,32,2024-02-19,1.0,OK,10,1,4.1
48,50666,No,Sales,1351,2,Sales Coordinator,3,No,3,1.6,1,Hybrid,1.6,10351,Indeed,44,2025-04-18,1.0,OK,3,1,1.3333333333333333
38,115495,Yes,News & Content,1352,1,Photojournalist,2,No,3,0.9,3,Remote,0.6,10352,Employee Referral,21,2022-02-14,1.0,OK,4,0,4.25
37,47562,No,Sales,1353,1,Sales Manager,3,No,4,8.7,4,Hybrid,0.3,10353,Employee Referral,38,2020-12-28,1.0,OK,7,0,2.0
21,95313,Yes,Engineering,1354,3,Systems Engineer,4,Yes,3,0.4,3,Remote,0.2,10354,Employee Referral,41,2019-08-13,1.0,OK,4,1,2.25
29,34000,No,News & Content,1355,2,News Director,3,No,4,8.8,4,Hybrid,0.1,10355,Employee Referral,24,2024-11-15,1.0,OK,4,2,4.5
31,89971,Yes,News & Content,1356,2,News Director,4,No,3,1.1,1,Hybrid,1.1,10356,Employee Referral,22,2019-12-07,1.0,OK,5,1,1.2
42,68908,No,Human Resources,1357,3,HR Generalist,2,No,3,6.6,3,Hybrid,1.4,10357,Employee Referral,56,2020-08-21,1.0,OK,2,0,4.0
38,52646,Yes,Human Resources,1358,1,HR Generalist,2,No,3,7.2,3,Remote,2.6,10358,Indeed,30,2022-06-07,1.0,OK,6,1,3.0
23,109183,Yes,Sales,1359,2,Account Executive,2,No,4,0.5,4,Hybrid,0.5,10359,Career Site,39,2026-04-29,1.0,OK,5,1,3.2
51,75782,Yes,Finance,1360,3,Financial Analyst,1,No,2,1.6,1,On-site,1.6,10360,Recruiter Sourced,39,2024-09-19,1.0,OK,4,1,1.5
46,97624,Yes,Engineering,1361,2,IT Support,4,Yes,3,0.8,3,On-site,0.8,10361,University Recruiting,15,2018-12-09,1.0,OK,5,3,2.2
51,59602,No,Finance,1362,3,Finance Manager,3,No,4,0.3,4,Remote,0.3,10362,Indeed,36,2021-05-20,1.0,OK,3,1,4.333333333333333
33,56705,No,Sales,1363,3,Sales Manager,4,Yes,4,6.5,4,On-site,5.2,10363,Career Site,36,2022-03-17,1.0,OK,4,1,2.5
33,108993,No,News & Content,1364,4,News Director,3,Yes,3,6.2,3,Hybrid,6.2,10364,Employee Referral,56,2019-11-22,1.0,OK,3,0,1.0
21,73659,Yes,Sales,1365,1,Sales Coordinator,1,No,2,1.0,3,Remote,1.0,10365,LinkedIn,35,2025-12-14,1.0,OK,4,1,2.0
38,85030,Yes,News & Content,1366,3,Reporter,1,No,3,0.6,4,On-site,0.3,10366,Indeed,43,2024-04-02,1.0,OK,10,1,2.9
54,107046,No,News & Content,1367,4,Editor,2,No,3,6.5,3,Hybrid,1.4,10367,Employee Referral,44,2020-11-03,1.0,OK,5,0,2.4
47,49118,No,Sales,1368,1,Sales Manager,3,No,3,5.1,3,On-site,5.1,10368,Career Site,30,2026-05-06,1.0,OK,0,0,0.0
55,36301,No,Engineering,1369,3,Broadcast Engineer,3,No,3,6.6,1,Remote,1.7,10369,Career Site,61,2025-04-10,1.0,OK,0,0,0.0
29,90631,No,News & Content,1370,3,News Director,3,No,3,2.3,4,Hybrid,2.3,10370,Employee Referral,24,2024-02-07,1.0,OK,5,2,2.0
21,57434,Yes,Sales,1371,2,Sales Coordinator,3,No,3,1.0,4,Remote,1.0,10371,Career Site,13,2023-11-22,1.0,OK,4,1,2.75
37,61993,Yes,News & Content,1372,2,Producer,1,No,3,12.5,2,Remote,0.2,10372,Career Site,7,2019-10-15,1.0,OK,5,2,1.8
40,85416,No,News & Content,1373,3,Reporter,4,No,3,6.1,4,Remote,1.0,10373,University Recruiting,27,2020-06-18,1.0,OK,6,2,1.3333333333333333
38,72467,No,News & Content,1374,3,Photojournalist,3,No,3,0.1,3,Hybrid,0.1,10374,Employee Referral,10,2018-11-21,1.0,OK,3,0,1.6666666666666667
43,48260,No,Sales,1375,2,Sales Coordinator,4,Yes,3,5.0,2,Hybrid,1.0,10375,LinkedIn,25,2021-02-03,1.0,OK,4,0,1.75
25,34000,Yes,News & Content,1376,3,News Director,1,No,3,2.2,3,On-site,2.2,10376,Indeed,34,2019-07-28,1.0,OK,7,2,1.7142857142857142
36,141641,No,Sales,1377,2,Sales Manager,3,No,3,11.0,3,Remote,1.3,10377,University Recruiting,37,2020-08-22,1.0,OK,3,0,1.0
41,53950,No,Sales,1378,2,Sales Manager,2,No,3,2.0,4,Hybrid,1.6,10378,LinkedIn,29,2020-01-14,1.0,OK,6,1,6.333333333333333
21,65293,Yes,Sales,1379,2,Sales Manager,3,Yes,3,1.0,3,On-site,1.0,10379,Career Site,24,2023-01-22,1.0,OK,8,0,3.125
50,76070,No,Engineering,1380,3,Broadcast Engineer,4,Yes,3,2.3,1,Hybrid,2.0,10380,Employee Referral,27,2018-11-02,1.0,OK,1,0,4.0
37,79407,No,Sales,1381,4,Sales Manager,3,No,4,17.0,2,Hybrid,7.4,10381,Employee Referral,41,2021-02-04,1.0,OK,4,0,4.0
42,98293,Yes,Human Resources,1382,1,HR Generalist,4,Yes,3,1.5,1,On-site,1.5,10382,Recruiter Sourced,20,2021-04-23,1.0,OK,8,3,4.875
46,47751,No,Sales,1383,2,Sales Coordinator,4,Yes,3,2.0,3,Hybrid,1.1,10383,Recruiter Sourced,24,2021-07-17,1.0,OK,3,2,0.3333333333333333
43,83747,No,Engineering,1384,2,Systems Engineer,4,No,3,0.3,2,On-site,0.3,10384,LinkedIn,38,2022-11-17,1.0,OK,2,0,3.0
36,66841,No,Engineering,1385,4,Broadcast Engineer,4,No,4,3.2,3,Hybrid,1.5,10385,LinkedIn,35,2019-11-11,1.0,OK,3,1,2.0
35,75591,No,News & Content,1386,3,Reporter,2,No,3,6.3,4,On-site,2.5,10386,Indeed,12,2020-12-21,1.0,OK,8,1,3.25
30,60564,No,Sales,1387,2,Sales Manager,2,No,2,6.6,2,On-site,2.4,10387,LinkedIn,47,2025-12-03,1.0,OK,7,0,2.857142857142857
30,55790,No,Engineering,1388,4,Broadcast Engineer,4,No,4,0.9,4,Hybrid,0.2,10388,Career Site,27,2021-10-18,1.0,OK,1,0,0.0
34,81738,No,Engineering,1389,2,IT Support,1,No,3,1.8,3,On-site,1.8,10389,LinkedIn,19,2022-07-22,1.0,OK,6,2,2.0
35,41975,Yes,Sales,1390,2,Account Executive,1,No,2,0.4,2,On-site,0.4,10390,Indeed,16,2019-09-21,1.0,OK,5,0,4.0
42,104786,Yes,Sales,1391,1,Sales Coordinator,2,Yes,3,14.5,3,On-site,0.7,10391,University Recruiting,47,2022-03-23,1.0,OK,9,1,2.6666666666666665
21,34000,Yes,Engineering,1392,1,Systems Engineer,2,No,3,1.0,3,On-site,1.0,10392,Indeed,7,2021-02-13,1.0,OK,6,0,1.0
